Coord_centroid,Bbox,Face,Name_hdr,Species
"(163.3149019607843, 5512.507843137255)","[131, 6755, 197, 6870]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain14.hdr,8
"(1064.5698954833892, 3406.3834453154163)","[987, 4656, 1148, 4758]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain40.hdr,1
"(626.1596516690856, 495.09769593613936)","[556, 1729, 697, 1859]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain24.hdr,1
"(1919.7733689998513, 2686.279982166741)","[1872, 3926, 1967, 4048]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain73.hdr,5
"(904.3934084783141, 5504.401984807645)","[856, 6741, 952, 6870]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain34.hdr,7
"(571.527886609818, 4293.498271491127)","[534, 5520, 611, 5667]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain21.hdr,8
"(1435.3472268907562, 2647.636862745098)","[1386, 3874, 1483, 4017]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain55.hdr,5
"(1384.265750828991, 2325.840715300805)","[1316, 3579, 1454, 3673]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain49.hdr,5
"(1402.9300580348208, 6451.327696617971)","[1330, 7699, 1480, 7806]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain46.hdr,1
"(155.6684085510689, 2204.6389548693587)","[117, 3448, 194, 3563]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain8.hdr,4
"(810.9769862380016, 1397.7550595582284)","[738, 2658, 882, 2738]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain33.hdr,3
"(162.60410269008722, 2592.022724481022)","[126, 3817, 199, 3966]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain10.hdr,7
"(1833.265760067468, 1802.5602993885727)","[1762, 3052, 1908, 3155]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain64.hdr,5
"(1987.8318235525799, 5378.221872128134)","[1918, 6640, 2048, 6714]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain72.hdr,8
"(813.8669379701566, 3395.9722530521644)","[743, 4654, 883, 4737]",2,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain28.hdr,6
"(1261.4328175895766, 3499.945982627579)","[1214, 4737, 1309, 4860]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain47.hdr,6
"(1459.6893488496046, 557.7676112641024)","[1406, 1786, 1509, 1935]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain59.hdr,7
"(444.87025824786855, 648.0286667490424)","[392, 1886, 499, 2007]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain24.hdr,3
"(1001.3494343460023, 2982.0224990466504)","[927, 4244, 1073, 4317]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain33.hdr,2
"(1502.3864403090652, 932.4834040700838)","[1453, 2169, 1553, 2297]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain59.hdr,4
"(1832.89390070922, 3072.7268085106384)","[1767, 4332, 1896, 4418]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain62.hdr,2
"(333.8315089913995, 5711.976804795413)","[280, 6956, 386, 7068]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain13.hdr,3
"(1345.547755543537, 5728.447917793402)","[1267, 6991, 1427, 7067]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain46.hdr,5
"(1932.7935985641639, 3469.2719114567753)","[1881, 4703, 1987, 4838]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain72.hdr,3
"(1851.6840534733826, 845.8984244449749)","[1791, 2101, 1916, 2198]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain65.hdr,2
"(1043.6566973415133, 1479.6118353783231)","[1000, 2712, 1088, 2847]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain37.hdr,5
"(920.860485021398, 3825.946504992867)","[888, 5057, 955, 5196]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain39.hdr,7
"(913.6092179991263, 934.1422018348624)","[866, 2165, 963, 2301]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain37.hdr,7
"(1456.9876497005987, 2689.439745508982)","[1383, 3956, 1531, 4028]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain50.hdr,3
"(1252.8258172890555, 3105.4682775552396)","[1216, 4341, 1291, 4472]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain50.hdr,2
"(1353.7994874423373, 4712.316350589442)","[1314, 5937, 1396, 6088]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain46.hdr,3
"(1836.2565684501649, 3726.5253696415275)","[1789, 4962, 1884, 5096]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain64.hdr,2
"(1874.9291657297053, 4753.145603777828)","[1813, 5998, 1939, 6110]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain69.hdr,5
"(174.25997748029525, 533.7873138996622)","[113, 1784, 234, 1885]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain5.hdr,3
"(1759.3368730808597, 587.6436796315251)","[1697, 1842, 1825, 1937]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain64.hdr,4
"(1351.17887018486, 5482.376432923681)","[1294, 6720, 1409, 6845]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain48.hdr,8
"(952.9963161772445, 5566.688980107358)","[893, 6807, 1013, 6929]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain29.hdr,5
"(1809.8536373297266, 2637.480629890832)","[1742, 3877, 1878, 3996]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain68.hdr,7
"(903.8687816318973, 1841.6769534625355)","[851, 3085, 960, 3203]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain30.hdr,3
"(1442.4201591511937, 5952.95875331565)","[1386, 7204, 1503, 7304]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain52.hdr,3
"(1728.3928336187591, 6066.805690949809)","[1662, 7325, 1797, 7410]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain62.hdr,7
"(158.01756756756757, 4715.9673218673215)","[110, 5953, 211, 6080]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain3.hdr,1
"(208.75891669689275, 3516.0191028896143)","[171, 4747, 251, 4884]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain13.hdr,3
"(1469.3630600169063, 1049.6219357565512)","[1396, 2307, 1542, 2393]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain57.hdr,4
"(1213.4088061571506, 4327.176928584214)","[1139, 5575, 1292, 5679]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain42.hdr,6
"(1390.137004144464, 2217.7134399052693)","[1320, 3474, 1460, 3563]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain45.hdr,5
"(376.38188256796894, 3897.949508795979)","[334, 5130, 416, 5275]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain15.hdr,4
"(1872.2097658196312, 2164.5851519681114)","[1809, 3403, 1934, 3528]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain73.hdr,4
"(1863.4093366093366, 3939.1941031941033)","[1824, 5157, 1906, 5322]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain68.hdr,1
"(663.7373535009516, 3984.639887809276)","[621, 5204, 707, 5364]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain30.hdr,1
"(1416.2408075795172, 1832.2871644484549)","[1377, 3062, 1458, 3202]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain57.hdr,8
"(372.5890909090909, 4533.592727272728)","[310, 5788, 437, 5879]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain13.hdr,6
"(110.43186090225564, 4207.611959586467)","[48, 5466, 177, 5553]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain1.hdr,4
"(582.712731836564, 3494.552921489332)","[544, 4727, 622, 4861]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain24.hdr,3
"(197.9214533235325, 1847.108369211383)","[136, 3089, 260, 3205]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain9.hdr,4
"(619.170909090909, 1418.862946708464)","[569, 2661, 675, 2779]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain29.hdr,8
"(1670.358408724749, 4356.204238443425)","[1628, 5582, 1705, 5733]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain64.hdr,3
"(930.682936918304, 3503.2730093071355)","[886, 4733, 974, 4875]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain39.hdr,7
"(1479.0285367334548, 2537.2876745598055)","[1437, 3774, 1525, 3900]",2,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain57.hdr,2
"(1933.689392044033, 6244.697773329997)","[1886, 7488, 1982, 7604]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain71.hdr,2
"(1488.1631776704241, 4195.261084272678)","[1430, 5438, 1546, 5554]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain54.hdr,8
"(553.7626299001955, 1437.0958946393662)","[499, 2671, 608, 2803]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain29.hdr,6
"(1012.6821983273596, 2171.3953106332137)","[978, 3405, 1048, 3540]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain44.hdr,6
"(137.11928104575162, 1768.1062091503268)","[72, 3020, 198, 3121]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain2.hdr,3
"(1222.0716885743175, 5062.574418604651)","[1165, 6299, 1284, 6426]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain46.hdr,6
"(1371.4205245980902, 1545.3252749909343)","[1329, 2783, 1416, 2911]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain56.hdr,2
"(207.8488526770868, 1726.0884602593947)","[153, 2981, 264, 3074]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain11.hdr,1
"(1727.9213364903972, 5970.860694554065)","[1660, 7230, 1797, 7312]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain61.hdr,7
"(46.78967741935484, 3885.617634408602)","[5, 5127, 90, 5246]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain0.hdr,4
"(608.8135119394292, 539.3297612114153)","[551, 1780, 664, 1900]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain21.hdr,5
"(1411.2858399296395, 2674.0872666862115)","[1346, 3916, 1480, 4031]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain54.hdr,7
"(1672.1329706860079, 2167.644303414929)","[1637, 3403, 1712, 3534]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain60.hdr,1
"(2035.098490048044, 2174.1283459162664)","[2018, 3417, 2048, 3549]",2,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain73.hdr,5
"(475.72961217832545, 3134.2242358342396)","[412, 4395, 542, 4476]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain21.hdr,2
"(1720.6162668227034, 1840.1753071971914)","[1646, 3104, 1798, 3178]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain65.hdr,3
"(843.5620598083362, 1033.2754878189585)","[795, 2270, 891, 2399]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain33.hdr,6
"(614.1677018633541, 569.4488252768026)","[540, 1809, 685, 1930]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain27.hdr,1
"(1388.0407824933686, 4271.150862068966)","[1328, 5515, 1449, 5626]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain50.hdr,8
"(518.0480229853605, 2654.5081406485156)","[485, 3886, 553, 4022]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain26.hdr,3
"(1364.4304701448125, 6456.690041658401)","[1320, 7683, 1410, 7833]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain50.hdr,7
"(1403.7874659400545, 4719.061580381472)","[1355, 5960, 1453, 6078]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain52.hdr,8
"(545.9748833379083, 6521.911885808399)","[511, 7750, 580, 7896]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain16.hdr,5
"(74.12875900042354, 876.3036848792884)","[9, 2140, 136, 2213]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain3.hdr,8
"(1826.040771484375, 1815.9239501953125)","[1752, 3079, 1899, 3157]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain65.hdr,3
"(195.30959337716095, 5207.59155101047)","[130, 6466, 258, 6551]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain11.hdr,2
"(790.1767548321465, 5277.6121566632755)","[747, 6512, 836, 6644]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain34.hdr,3
"(115.73373852321221, 2649.655890340101)","[76, 3875, 155, 4022]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain7.hdr,1
"(88.01145363713903, 2696.1485317411966)","[18, 3955, 158, 4035]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain3.hdr,7
"(1337.4873959036686, 1425.1316677920324)","[1296, 2656, 1382, 2793]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain53.hdr,7
"(696.9484789644013, 4770.995210355987)","[641, 6022, 753, 6121]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain25.hdr,6
"(1924.9749289981391, 5362.884144549995)","[1848, 6614, 2000, 6711]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain69.hdr,4
"(1324.974656810982, 5964.767159450897)","[1283, 7203, 1368, 7328]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain52.hdr,7
"(598.2033572115898, 5536.15492355394)","[523, 6794, 675, 6877]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain17.hdr,5
"(1658.525401206174, 5613.557804354493)","[1608, 6848, 1710, 6981]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain61.hdr,4
"(759.9266684607104, 6532.739101184069)","[710, 7780, 814, 7888]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain29.hdr,2
"(1739.3221483591853, 527.0084414899229)","[1685, 1762, 1795, 1892]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain67.hdr,6
"(898.6793840721851, 6058.115045115732)","[852, 7289, 944, 7431]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain30.hdr,8
"(629.5378429517502, 2595.535122989593)","[583, 3833, 680, 3959]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain24.hdr,2
"(58.21700105596621, 3356.508975712777)","[4, 4603, 112, 4710]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain6.hdr,6
"(212.317132583227, 3468.2667903955457)","[169, 4701, 257, 4836]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain13.hdr,4
"(80.81173506119511, 1322.0822534197264)","[35, 2559, 126, 2685]",2,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain5.hdr,8
"(552.4257149500116, 4323.066379911648)","[510, 5550, 598, 5695]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain28.hdr,8
"(1536.6909732431639, 954.5424875036754)","[1473, 2215, 1598, 2297]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain57.hdr,8
"(460.28636141038197, 3064.6729921645447)","[404, 4307, 518, 4420]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain25.hdr,3
"(68.81281349749202, 2233.066005471956)","[21, 3463, 115, 3604]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain4.hdr,7
"(1161.4156130379306, 5269.6510845609555)","[1091, 6532, 1236, 6610]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain44.hdr,2
"(925.1941551897884, 5170.270070540813)","[881, 6400, 968, 6539]",2,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain38.hdr,7
"(566.9960403627539, 1270.3526631753737)","[518, 2513, 613, 2629]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain18.hdr,2
"(1885.9075535512966, 4324.906551421771)","[1816, 5571, 1956, 5674]",2,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain69.hdr,3
"(1000.8754806270334, 2696.2218278615796)","[959, 3916, 1045, 4072]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain38.hdr,1
"(220.4588472751738, 2595.3571428571427)","[162, 3837, 280, 3959]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain12.hdr,1
"(204.07786259541984, 4772.391221374046)","[140, 6032, 264, 6117]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain13.hdr,8
"(512.5287501313992, 876.9369284137496)","[451, 2121, 574, 2235]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain16.hdr,4
"(879.6406866156344, 6458.026791927627)","[837, 7689, 922, 7829]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain35.hdr,6
"(12.537992831541219, 4809.570967741935)","[0, 6044, 33, 6168]",2,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain0.hdr,7
"(1795.628593831678, 643.5950078410873)","[1728, 1905, 1865, 1984]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain69.hdr,2
"(1432.9594040968343, 5124.825450031037)","[1353, 6385, 1510, 6464]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain48.hdr,3
"(916.6674996711824, 1822.0925950282783)","[852, 3080, 980, 3165]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain33.hdr,7
"(174.7627709564954, 2598.513718356829)","[139, 3836, 213, 3960]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain5.hdr,5
"(1326.6057077625571, 955.1569634703196)","[1278, 2187, 1377, 2321]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain54.hdr,3
"(905.8695753616425, 6126.892673821745)","[867, 7355, 947, 7498]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain33.hdr,5
"(1836.669632070291, 4335.425260845689)","[1766, 5591, 1911, 5680]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain66.hdr,4
"(602.0983455882352, 3049.3160451680674)","[561, 4278, 642, 4419]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain22.hdr,5
"(1377.7965217391304, 525.5770251716248)","[1306, 1770, 1448, 1885]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain53.hdr,4
"(166.5586966394187, 2194.301430517711)","[123, 3420, 211, 3568]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain9.hdr,7
"(1835.565504587156, 3016.6922935779817)","[1772, 4290, 1904, 4348]",2,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain60.hdr,5
"(1301.3242520818342, 6403.808162845688)","[1258, 7626, 1344, 7782]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain47.hdr,1
"(1908.4649937264742, 5126.1028858218315)","[1870, 6361, 1951, 6494]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain73.hdr,8
"(38.781844566268944, 2171.3221541438247)","[0, 3424, 88, 3513]",2,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain1.hdr,6
"(1590.9380958276588, 6586.567042218646)","[1520, 7848, 1664, 7924]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain58.hdr,2
"(1331.9316340061882, 6075.567408280536)","[1266, 7338, 1400, 7413]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain45.hdr,5
"(1000.2016047010961, 977.1819414623121)","[951, 2210, 1049, 2349]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain36.hdr,1
"(1990.0804469273744, 6310.32374301676)","[1945, 7535, 2037, 7687]",1,var5_x72y18_8000_us_2x_2022-04-26T091027_corr_grain72.hdr,5
"(1843.0126402499645, 5879.791648913507)","[1777, 7145, 1913, 7215]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain63.hdr,2
"(1439.9841204372035, 2655.1919983501753)","[1369, 3908, 1518, 4000]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain57.hdr,6
"(147.18151931431254, 4776.103440178466)","[79, 6035, 218, 6116]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain5.hdr,4
"(1650.1908839415096, 5545.684890001317)","[1595, 6785, 1709, 6905]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain58.hdr,6
"(527.9010314057249, 1387.0608413489397)","[469, 2627, 584, 2746]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain18.hdr,3
"(944.8623404833016, 2606.882161281564)","[887, 3839, 1003, 3975]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain38.hdr,4
"(121.01642608262817, 1428.2410403185665)","[61, 2683, 184, 2776]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain1.hdr,3
"(419.66766252390056, 5167.31931166348)","[343, 6432, 495, 6503]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain15.hdr,5
"(82.7688758861258, 6999.915607066501)","[31, 8245, 137, 8357]",2,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain0.hdr,1
"(1884.7626418988648, 919.7331564204629)","[1820, 2177, 1948, 2260]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain65.hdr,4
"(963.0793269230769, 1027.27152014652)","[918, 2259, 1009, 2397]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain38.hdr,6
"(1452.093469387755, 6539.484489795918)","[1402, 7771, 1501, 7909]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain55.hdr,3
"(164.45917862444335, 5717.381659244598)","[125, 6961, 205, 7074]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain6.hdr,3
"(403.0169030732861, 2609.518085106383)","[359, 3842, 449, 3978]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain19.hdr,6
"(1464.1519454176655, 3556.319472616633)","[1386, 4812, 1542, 4904]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain51.hdr,3
"(1878.463601532567, 5517.502844537327)","[1817, 6762, 1946, 6874]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain66.hdr,1
"(783.763486741847, 4279.968708727014)","[735, 5509, 833, 5653]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain32.hdr,3
"(1098.3334024681117, 6357.146427460334)","[1023, 7612, 1172, 7700]",1,var6_2020_x80y20_8000_us_2x_2022-04-27T081116_corr_grain40.hdr,6
"(446.4383604834472, 2629.092485549133)","[386, 3870, 505, 3990]",1,var7_x82y19_8000_us_2x_2022-04-26T084832_corr_grain15.hdr,7
[1319.35173626 3067.28052747],"[1244, 3010, 1391, 3125]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain75.hdr,1
"(607.9905925605536, 2268.823529411765)","[563, 3495, 654, 3643]",0,var5_x72y18_8000_us_2x_2022-04-26T090114_corr_grain28.hdr,5
"(206.2063959390863, 4355.361015228426)","[133, 5612, 285, 5703]",0,var1_2020_x75y20_8000_us_2x_2022-04-26T122543_corr_grain8.hdr,1
"(587.1538987688099, 3439.832147742818)","[535, 4688, 641, 4791]",1,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain22.hdr,8
"(900.4812124248497, 6539.544714428857)","[866, 7770, 937, 7913]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T083229_corr_grain31.hdr,8
"(908.7151264167393, 604.8110287707062)","[853, 1845, 969, 1967]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain31.hdr,3
"(447.4261339550657, 5085.776388300127)","[406, 6309, 490, 6466]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain16.hdr,7
"(90.20129325829242, 574.4997006346546)","[34, 1813, 143, 1938]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain8.hdr,4
"(972.7802994296578, 4299.3508792775665)","[926, 5536, 1021, 5664]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain40.hdr,4
"(1463.4012476771968, 3845.3693920891956)","[1422, 5081, 1505, 5208]",1,var2_2020_x73y16_8000_us_2x_2022-04-26T110106_corr_grain56.hdr,2
"(1639.0099308190136, 3863.082236108012)","[1591, 5099, 1688, 5230]",0,var3_2020_x77y15_8000_us_2x_2022-04-27T084904_corr_grain59.hdr,3
"(1886.6970977426888, 592.1890359168242)","[1815, 1847, 1962, 1939]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain65.hdr,8
"(1032.3696110943624, 5942.3714199577935)","[985, 7173, 1081, 7310]",1,var4_2020_x82y12_8000_us_2x_2022-04-27T093216_corr_grain41.hdr,4
"(108.04564806054873, 4348.371333964049)","[51, 5590, 167, 5702]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain6.hdr,1
"(142.6720506525391, 6021.215014859801)","[100, 7255, 187, 7388]",0,var8_2020_x74y17_8000_us_2x_2022-04-27T082434_corr_grain12.hdr,8
"(1867.408012400143, 3502.372123524502)","[1796, 4767, 1945, 4842]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain71.hdr,4
"(1510.9825501944708, 4359.415957111321)","[1445, 5606, 1575, 5712]",1,var3_2020_x77y15_8000_us_2x_2022-04-27T085658_corr_grain59.hdr,3
"(509.3400395778364, 3758.1845866314866)","[451, 5000, 568, 5118]",0,var4_2020_x82y12_8000_us_2x_2022-04-27T092007_corr_grain26.hdr,4
"(398.73020057306593, 6031.479083094556)","[336, 7279, 461, 7387]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain15.hdr,7
"(1442.856162867891, 545.5719185660545)","[1393, 1779, 1494, 1917]",0,var6_2020_x80y20_8000_us_2x_2022-04-27T080312_corr_grain59.hdr,6
"(117.44962710150423, 5114.348375679434)","[83, 6339, 153, 6489]",0,var7_x82y19_8000_us_2x_2022-04-26T083429_corr_grain3.hdr,7
"(141.85360928823826, 4035.1842503785965)","[91, 5264, 193, 5410]",1,var1_2020_x75y20_8000_us_2x_2022-04-26T130045_corr_grain11.hdr,1
"(821.7499675282504, 3952.7845174698014)","[762, 5207, 882, 5300]",0,var2_2020_x73y16_8000_us_2x_2022-04-26T104203_corr_grain32.hdr,2
